session_id,worker_id,device_id,camera_track_id,camera_id,baseline_activity,baseline_confidence,stgcn_activity,stgcn_confidence,gru_activity,gru_confidence,vision_timestamp,android_timestamp,backend_receive_time,mobile_backend_receive_time,vision_age_ms,mobile_age_ms,source_time_delta_ms,mobile_missing,mobile_stale,connection_state,accelerometer_x,accelerometer_y,accelerometer_z,gyroscope_x,gyroscope_y,gyroscope_z,gps_latitude,gps_longitude,gps_accuracy_m,gps_zone,gps_missing
session-20260817T112200Z-36d491f0,worker01,,10,esp32_cam_01,standing,0.6647410178340821,idle,0.7659085988998413,idle,0.6575295329093933,2026-08-17T11:22:15.412599Z,,2026-08-17T11:22:15.494020Z,,81.421,,,True,True,missing,,,,,,,,,,,True
session-20260817T112200Z-36d491f0,worker01,,10,esp32_cam_01,standing,0.6854841826168512,idle,0.7659085988998413,idle,0.6575295329093933,2026-08-17T11:22:15.734636Z,,2026-08-17T11:22:15.754195Z,,19.559,,,True,True,missing,,,,,,,,,,,True
session-20260817T112200Z-36d491f0,worker01,,10,esp32_cam_01,carrying,0.7015455575962571,idle,0.7659085988998413,idle,0.6575295329093933,2026-08-17T11:22:15.912999Z,,2026-08-17T11:22:16.016084Z,,103.085,,,True,True,missing,,,,,,,,,,,True
session-20260817T112200Z-36d491f0,worker01,,10,esp32_cam_01,carrying,0.7137314234841365,idle,0.7659085988998413,idle,0.6575295329093933,2026-08-17T11:22:16.097566Z,,2026-08-17T11:22:16.118092Z,,20.526,,,True,True,missing,,,,,,,,,,,True
session-20260817T112200Z-36d491f0,worker01,,10,esp32_cam_01,carrying,0.7190620452506754,idle,0.7659085988998413,idle,0.6575295329093933,2026-08-17T11:22:16.298485Z,,2026-08-17T11:22:16.320173Z,,21.688,,,True,True,missing,,,,,,,,,,,True
session-20260817T112200Z-36d491f0,worker01,,10,esp32_cam_01,carrying,0.723127530741866,idle,0.7659085988998413,idle,0.6575295329093933,2026-08-17T11:22:16.455137Z,,2026-08-17T11:22:16.540106Z,,84.969,,,True,True,missing,,,,,,,,,,,True
session-20260817T112200Z-36d491f0,worker01,,10,esp32_cam_01,carrying,0.7264437154954065,idle,0.7659085988998413,idle,0.6575295329093933,2026-08-17T11:22:16.645618Z,,2026-08-17T11:22:16.666147Z,,20.529,,,True,True,missing,,,,,,,,,,,True
session-20260817T112200Z-36d491f0,worker01,,10,esp32_cam_01,carrying,0.7410811483216189,idle,0.7659085988998413,idle,0.6575295329093933,2026-08-17T11:22:16.823999Z,,2026-08-17T11:22:16.843723Z,,19.724,,,True,True,missing,,,,,,,,,,,True
session-20260817T112200Z-36d491f0,worker01,,10,esp32_cam_01,carrying,0.7561785300040472,idle,0.7659085988998413,idle,0.6575295329093933,2026-08-17T11:22:17.024704Z,,2026-08-17T11:22:17.064073Z,,39.369,,,True,True,missing,,,,,,,,,,,True
session-20260817T112200Z-36d491f0,worker01,,10,esp32_cam_01,carrying,0.7487377485412324,idle,0.7659085988998413,idle,0.6575295329093933,2026-08-17T11:22:17.252870Z,,2026-08-17T11:22:17.298152Z,,45.282,,,True,True,missing,,,,,,,,,,,True
session-20260817T112200Z-36d491f0,worker01,,10,esp32_cam_01,carrying,0.7094041715632394,idle,0.7659085988998413,idle,0.6575295329093933,2026-08-17T11:22:17.555182Z,,2026-08-17T11:22:17.586211Z,,31.029,,,True,True,missing,,,,,,,,,,,True
session-20260817T112200Z-36d491f0,worker01,,10,esp32_cam_01,carrying,0.6804408104374929,idle,0.7659085988998413,idle,0.6575295329093933,2026-08-17T11:22:17.721816Z,,2026-08-17T11:22:17.744233Z,,22.417,,,True,True,missing,,,,,,,,,,,True
session-20260817T112200Z-36d491f0,worker01,,10,esp32_cam_01,carrying,0.6419423698485415,idle,0.7659085988998413,idle,0.6575295329093933,2026-08-17T11:22:17.904154Z,,2026-08-17T11:22:17.924215Z,,20.061,,,True,True,missing,,,,,,,,,,,True
session-20260817T112200Z-36d491f0,worker01,,10,esp32_cam_01,carrying,0.6,idle,0.7659085988998413,idle,0.6575295329093933,2026-08-17T11:22:18.084483Z,,2026-08-17T11:22:18.112268Z,,27.785,,,True,True,missing,,,,,,,,,,,True
session-20260817T112200Z-36d491f0,worker01,,10,esp32_cam_01,carrying,0.6,idle,0.7659085988998413,idle,0.6575295329093933,2026-08-17T11:22:18.194260Z,,2026-08-17T11:22:18.215884Z,,21.624,,,True,True,missing,,,,,,,,,,,True
session-20260817T112200Z-36d491f0,worker01,,10,esp32_cam_01,carrying,0.6,idle,0.7659085988998413,idle,0.6575295329093933,2026-08-17T11:22:18.365852Z,,2026-08-17T11:22:18.388068Z,,22.216,,,True,True,missing,,,,,,,,,,,True
session-20260817T112200Z-36d491f0,worker01,,10,esp32_cam_01,walking,0.6,idle,0.7659085988998413,idle,0.6575295329093933,2026-08-17T11:22:18.578287Z,,2026-08-17T11:22:18.636167Z,,57.88,,,True,True,missing,,,,,,,,,,,True
session-20260817T112200Z-36d491f0,worker01,,10,esp32_cam_01,walking,0.75,idle,0.7659085988998413,idle,0.6575295329093933,2026-08-17T11:22:18.777866Z,,2026-08-17T11:22:18.798248Z,,20.382,,,True,True,missing,,,,,,,,,,,True
session-20260817T112200Z-36d491f0,worker01,,10,esp32_cam_01,walking,0.6,idle,0.7659085988998413,idle,0.6575295329093933,2026-08-17T11:22:18.896856Z,,2026-08-17T11:22:18.916135Z,,19.279,,,True,True,missing,,,,,,,,,,,True
session-20260817T112200Z-36d491f0,worker01,,10,esp32_cam_01,walking,0.6324955168460344,idle,0.7659085988998413,idle,0.6575295329093933,2026-08-17T11:22:19.101654Z,,2026-08-17T11:22:19.162166Z,,60.512,,,True,True,missing,,,,,,,,,,,True
session-20260817T112200Z-36d491f0,worker01,,10,esp32_cam_01,walking,0.6394990872551864,idle,0.7659085988998413,idle,0.6575295329093933,2026-08-17T11:22:19.433451Z,,2026-08-17T11:22:19.454110Z,,20.659,,,True,True,missing,,,,,,,,,,,True
session-20260817T112200Z-36d491f0,worker01,,10,esp32_cam_01,carrying,0.6393012812234322,idle,0.7659085988998413,idle,0.6575295329093933,2026-08-17T11:22:19.614870Z,,2026-08-17T11:22:19.687201Z,,72.331,,,True,True,missing,,,,,,,,,,,True
session-20260817T112200Z-36d491f0,worker01,,10,esp32_cam_01,carrying,0.6229133188843009,idle,0.7659085988998413,idle,0.6575295329093933,2026-08-17T11:22:19.798797Z,,2026-08-17T11:22:19.817161Z,,18.364,,,True,True,missing,,,,,,,,,,,True
session-20260817T112200Z-36d491f0,worker01,,10,esp32_cam_01,carrying,0.6139277450681873,idle,0.7659085988998413,idle,0.6575295329093933,2026-08-17T11:22:19.929727Z,,2026-08-17T11:22:19.949083Z,,19.356,,,True,True,missing,,,,,,,,,,,True
session-20260817T112200Z-36d491f0,worker01,,10,esp32_cam_01,carrying,0.6084363516861547,idle,0.7659085988998413,idle,0.6575295329093933,2026-08-17T11:22:20.115804Z,,2026-08-17T11:22:20.208189Z,,92.385,,,True,True,missing,,,,,,,,,,,True
session-20260817T112200Z-36d491f0,worker01,,10,esp32_cam_01,carrying,0.792384620430489,idle,0.7659085988998413,idle,0.6575295329093933,2026-08-17T11:22:20.472652Z,,2026-08-17T11:22:20.508176Z,,35.524,,,True,True,missing,,,,,,,,,,,True
session-20260817T112200Z-36d491f0,worker01,,10,esp32_cam_01,carrying,0.9600166993272757,idle,0.7659085988998413,idle,0.6575295329093933,2026-08-17T11:22:20.648044Z,,2026-08-17T11:22:20.740475Z,,92.431,,,True,True,missing,,,,,,,,,,,True
