session_id,worker_id,device_id,camera_track_id,camera_id,baseline_activity,baseline_confidence,stgcn_activity,stgcn_confidence,vision_timestamp,android_timestamp,backend_receive_time,mobile_backend_receive_time,vision_age_ms,mobile_age_ms,source_time_delta_ms,mobile_missing,mobile_stale,connection_state,accelerometer_x,accelerometer_y,accelerometer_z,gyroscope_x,gyroscope_y,gyroscope_z,gps_missing
session-20260816T134838Z-5e3c3f09,worker01,3d0c7f4c-ede9-4241-804c-bcab43cfad1b,1,esp32_cam_01,material_handling,1.0,standing,0.6376208066940308,2026-08-16T13:53:17.164823Z,2026-08-16T13:53:17.215000Z,2026-08-16T13:53:17.111839Z,2026-08-16T13:53:16.442672Z,-52.984,-772.328,-50.177,False,False,connected,-0.9879822731018066,-9.980080604553224,0.5746083855628967,-0.0542251132428646,-0.0820704400539398,0.0751091092824935,False
session-20260816T134838Z-5e3c3f09,worker01,3d0c7f4c-ede9-4241-804c-bcab43cfad1b,1,esp32_cam_01,idle,0.85,standing,0.6376208066940308,2026-08-16T13:53:17.356330Z,2026-08-16T13:53:17.324000Z,2026-08-16T13:53:17.305457Z,2026-08-16T13:53:16.547923Z,-50.873,-776.077,32.33,False,False,connected,0.1108066439628601,-9.622072219848633,0.2766799330711365,-0.0742431059479713,0.5520103573799133,0.02338208258152,False
session-20260816T134838Z-5e3c3f09,worker01,3d0c7f4c-ede9-4241-804c-bcab43cfad1b,1,esp32_cam_01,idle,0.85,standing,0.6376208066940308,2026-08-16T13:53:17.540594Z,2026-08-16T13:53:17.533000Z,2026-08-16T13:53:17.487347Z,2026-08-16T13:53:16.751446Z,-53.247,-781.554,7.594,False,False,connected,0.1646761894226074,-10.124929428100586,0.6619219779968262,0.4097693264484405,-0.2961064279079437,-0.0068114469759166,False
session-20260816T134838Z-5e3c3f09,worker01,3d0c7f4c-ede9-4241-804c-bcab43cfad1b,1,esp32_cam_01,idle,0.85,standing,0.6376208066940308,2026-08-16T13:53:17.751944Z,2026-08-16T13:53:17.731000Z,2026-08-16T13:53:17.701614Z,2026-08-16T13:53:16.959723Z,-50.33,-771.277,20.944,False,False,connected,-0.8500164151191711,-9.55002212524414,0.9157073497772216,-0.026912709698081,0.3426873981952667,-0.0273790191859006,False
session-20260816T134838Z-5e3c3f09,worker01,3d0c7f4c-ede9-4241-804c-bcab43cfad1b,1,esp32_cam_01,idle,0.85,standing,0.6376208066940308,2026-08-16T13:53:17.867276Z,2026-08-16T13:53:17.840000Z,2026-08-16T13:53:17.814993Z,2026-08-16T13:53:17.071848Z,-52.283,-768.152,27.276,False,False,connected,-0.4347720742225647,-9.584662437438965,0.2831891775131225,0.0126736219972372,-0.4321688413619995,-0.0251473970711231,False
session-20260816T134838Z-5e3c3f09,worker01,3d0c7f4c-ede9-4241-804c-bcab43cfad1b,1,esp32_cam_01,idle,0.85,standing,0.6376208066940308,2026-08-16T13:53:18.080332Z,2026-08-16T13:53:18.059000Z,2026-08-16T13:53:18.026548Z,2026-08-16T13:53:17.287847Z,-53.784,-771.153,21.332,False,False,connected,-0.0968155339360237,-10.159870147705078,0.4409820139408111,0.0831862539052963,0.2892949879169464,0.0470472797751426,False
session-20260816T134838Z-5e3c3f09,worker01,3d0c7f4c-ede9-4241-804c-bcab43cfad1b,1,esp32_cam_01,idle,0.85,standing,0.6376208066940308,2026-08-16T13:53:18.280158Z,2026-08-16T13:53:18.287000Z,2026-08-16T13:53:18.226875Z,2026-08-16T13:53:17.596428Z,-53.283,-690.572,-6.842,False,False,connected,-0.723797082901001,-9.906682968139648,-0.8921394348144531,0.0012656967155635,-0.3929488956928253,0.0331412702798843,False
session-20260816T134838Z-5e3c3f09,worker01,3d0c7f4c-ede9-4241-804c-bcab43cfad1b,1,esp32_cam_01,idle,0.85,standing,0.6376208066940308,2026-08-16T13:53:18.467683Z,2026-08-16T13:53:18.494000Z,2026-08-16T13:53:18.414103Z,2026-08-16T13:53:17.721280Z,-53.58,-772.72,-26.317,False,False,connected,-0.4164414703845978,-9.785700798034668,-0.212859496474266,0.0055290963500738,-0.0157879013568162,0.0218166150152683,False
session-20260816T134838Z-5e3c3f09,worker01,3d0c7f4c-ede9-4241-804c-bcab43cfad1b,1,esp32_cam_01,idle,0.85,standing,0.6376208066940308,2026-08-16T13:53:18.770839Z,2026-08-16T13:53:18.802000Z,2026-08-16T13:53:18.718700Z,2026-08-16T13:53:18.120426Z,-52.139,-681.574,-31.161,False,False,connected,-0.5147533416748047,-9.749937057495115,-0.1229272931814193,-0.024414625018835,0.0622689500451087,-0.0256303586065769,False
session-20260816T134838Z-5e3c3f09,worker01,3d0c7f4c-ede9-4241-804c-bcab43cfad1b,1,esp32_cam_01,idle,0.85,standing,0.6376208066940308,2026-08-16T13:53:18.894121Z,2026-08-16T13:53:18.802000Z,2026-08-16T13:53:18.842469Z,2026-08-16T13:53:18.120426Z,-51.652,-681.574,92.121,False,False,connected,-0.5147533416748047,-9.749937057495115,-0.1229272931814193,-0.024414625018835,0.0622689500451087,-0.0256303586065769,False
session-20260816T134838Z-5e3c3f09,worker01,3d0c7f4c-ede9-4241-804c-bcab43cfad1b,1,esp32_cam_01,idle,0.85,standing,0.6376208066940308,2026-08-16T13:53:19.001365Z,2026-08-16T13:53:19.022000Z,2026-08-16T13:53:18.948645Z,2026-08-16T13:53:18.243599Z,-52.72,-778.401,-20.635,False,False,connected,-0.1007809266448021,-9.704447746276855,0.1372925043106079,-0.0162375569343566,-0.0449988506734371,-0.036039050668478,False
session-20260816T134838Z-5e3c3f09,worker01,3d0c7f4c-ede9-4241-804c-bcab43cfad1b,1,esp32_cam_01,idle,0.85,standing,0.6376208066940308,2026-08-16T13:53:19.137441Z,2026-08-16T13:53:19.140000Z,2026-08-16T13:53:19.172687Z,2026-08-16T13:53:18.366997Z,35.246,-773.003,-2.559,False,False,connected,-0.8191910982131958,-9.761159896850586,-0.1229272931814193,-0.0319754965603351,0.1006062403321266,-0.0113413091748952,False
session-20260816T134838Z-5e3c3f09,worker01,3d0c7f4c-ede9-4241-804c-bcab43cfad1b,1,esp32_cam_01,idle,0.85,standing,0.6376208066940308,2026-08-16T13:53:19.516253Z,2026-08-16T13:53:19.556000Z,2026-08-16T13:53:19.461022Z,2026-08-16T13:53:18.783881Z,-55.231,-772.119,-39.747,False,False,connected,0.0138414781540632,-9.934066772460938,0.1381903290748596,0.3794259130954742,0.1989641934633255,-0.0488125942647457,False
session-20260816T134838Z-5e3c3f09,worker01,3d0c7f4c-ede9-4241-804c-bcab43cfad1b,1,esp32_cam_01,idle,0.85,standing,0.6376208066940308,2026-08-16T13:53:19.701540Z,2026-08-16T13:53:19.666000Z,2026-08-16T13:53:19.707271Z,2026-08-16T13:53:18.887723Z,5.731,-778.277,35.54,False,False,connected,-1.0027215480804443,-9.742904663085938,0.1194108128547668,-0.1542151570320129,0.0686307400465011,-0.0245478563010692,False
session-20260816T134838Z-5e3c3f09,worker01,3d0c7f4c-ede9-4241-804c-bcab43cfad1b,1,esp32_cam_01,idle,0.85,standing,0.6376208066940308,2026-08-16T13:53:19.919349Z,2026-08-16T13:53:19.874000Z,2026-08-16T13:53:19.865544Z,2026-08-16T13:53:19.170358Z,-53.805,-703.642,45.349,False,False,connected,-0.9102455377578736,-10.590601921081545,-0.6962637901306152,-0.3146089017391205,0.2225128263235092,0.0795057415962219,False
session-20260816T134838Z-5e3c3f09,worker01,3d0c7f4c-ede9-4241-804c-bcab43cfad1b,1,esp32_cam_01,idle,0.85,standing,0.6376208066940308,2026-08-16T13:53:20.131599Z,2026-08-16T13:53:20.081000Z,2026-08-16T13:53:20.079027Z,2026-08-16T13:53:19.303458Z,-52.572,-777.542,50.599,False,False,connected,-0.8999205827713013,-9.626337051391602,1.332223653793335,-0.1090331152081489,-0.2197815775871276,-0.0492789037525653,False
session-20260816T134838Z-5e3c3f09,worker01,3d0c7f4c-ede9-4241-804c-bcab43cfad1b,1,esp32_cam_01,idle,0.85,standing,0.6376208066940308,2026-08-16T13:53:20.336136Z,2026-08-16T13:53:20.310000Z,2026-08-16T13:53:20.282552Z,2026-08-16T13:53:19.533364Z,-53.584,-776.636,26.136,False,False,connected,-0.2643348276615143,-9.64451789855957,0.8238298296928406,0.0677980482578277,0.2341705560684204,0.0309429559856653,False
session-20260816T134838Z-5e3c3f09,worker01,3d0c7f4c-ede9-4241-804c-bcab43cfad1b,1,esp32_cam_01,idle,0.75,standing,0.6376208066940308,2026-08-16T13:53:20.530924Z,2026-08-16T13:53:20.637000Z,2026-08-16T13:53:20.476787Z,2026-08-16T13:53:19.860384Z,-54.137,-776.616,-106.076,False,False,connected,-0.4646995961666107,-9.517475128173828,0.501285970211029,-0.0520934127271175,0.1305499672889709,0.0138393947854638,False
session-20260816T134838Z-5e3c3f09,worker01,3d0c7f4c-ede9-4241-804c-bcab43cfad1b,1,esp32_cam_01,idle,0.85,standing,0.6376208066940308,2026-08-16T13:53:20.754486Z,2026-08-16T13:53:20.736000Z,2026-08-16T13:53:20.748263Z,2026-08-16T13:53:19.965618Z,-6.223,-770.382,18.486,False,False,connected,-0.4266168177127838,-9.85767650604248,-0.5947346687316895,0.017353368923068,-0.0844019874930381,-0.0318256132304668,False
session-20260816T134838Z-5e3c3f09,worker01,3d0c7f4c-ede9-4241-804c-bcab43cfad1b,1,esp32_cam_01,idle,0.85,standing,0.6376208066940308,2026-08-16T13:53:21.068437Z,2026-08-16T13:53:21.163000Z,2026-08-16T13:53:21.014654Z,2026-08-16T13:53:20.383817Z,-53.783,-779.183,-94.563,False,False,connected,-0.7144447565078735,-9.724050521850586,0.0877624526619911,-0.0406688340008258,0.0306764934211969,-0.0032641652505844,False
session-20260816T134838Z-5e3c3f09,worker01,3d0c7f4c-ede9-4241-804c-bcab43cfad1b,1,esp32_cam_01,idle,0.85,standing,0.6376208066940308,2026-08-16T13:53:21.264049Z,2026-08-16T13:53:21.272000Z,2026-08-16T13:53:21.272119Z,2026-08-16T13:53:20.501450Z,8.07,-770.55,-7.951,False,False,connected,-0.2733130753040313,-9.775750160217283,-0.1078138947486877,-0.0154548240825533,0.011324655264616,0.0098091503605246,False
session-20260816T134838Z-5e3c3f09,worker01,3d0c7f4c-ede9-4241-804c-bcab43cfad1b,1,esp32_cam_01,idle,0.85,standing,0.6376208066940308,2026-08-16T13:53:21.456806Z,2026-08-16T13:53:21.491000Z,2026-08-16T13:53:21.404644Z,2026-08-16T13:53:20.742451Z,-52.162,-748.549,-34.194,False,False,connected,-0.5249287486076355,-9.71739101409912,-0.0294037889689207,-0.016137633472681,0.0348899289965629,-0.0138727026060223,False
session-20260816T134838Z-5e3c3f09,worker01,3d0c7f4c-ede9-4241-804c-bcab43cfad1b,1,esp32_cam_01,idle,0.85,standing,0.6376208066940308,2026-08-16T13:53:21.587279Z,2026-08-16T13:53:21.491000Z,2026-08-16T13:53:21.534518Z,2026-08-16T13:53:20.742451Z,-52.761,-748.549,96.279,False,False,connected,-0.5249287486076355,-9.71739101409912,-0.0294037889689207,-0.016137633472681,0.0348899289965629,-0.0138727026060223,False
session-20260816T134838Z-5e3c3f09,worker01,3d0c7f4c-ede9-4241-804c-bcab43cfad1b,1,esp32_cam_01,idle,0.85,standing,0.6376208066940308,2026-08-16T13:53:21.741939Z,2026-08-16T13:53:21.709000Z,2026-08-16T13:53:21.689830Z,2026-08-16T13:53:20.930417Z,-52.109,-778.583,32.939,False,False,connected,-0.4824316501617431,-9.796849250793455,-0.1651251018047332,0.010108919814229,-0.030743109062314,0.0264963619410991,False
session-20260816T134838Z-5e3c3f09,worker01,3d0c7f4c-ede9-4241-804c-bcab43cfad1b,1,esp32_cam_01,idle,0.85,standing,0.6376208066940308,2026-08-16T13:53:21.847840Z,2026-08-16T13:53:21.808000Z,2026-08-16T13:53:21.800792Z,2026-08-16T13:53:21.033578Z,-47.048,-774.422,39.84,False,False,connected,-0.6466588973999023,-9.723002433776855,-0.1241992115974426,-0.0073610260151326,0.0553076192736625,-0.0086267227306962,False
session-20260816T134838Z-5e3c3f09,worker01,3d0c7f4c-ede9-4241-804c-bcab43cfad1b,1,esp32_cam_01,idle,0.85,standing,0.6376208066940308,2026-08-16T13:53:22.118796Z,2026-08-16T13:53:22.018000Z,2026-08-16T13:53:22.066795Z,2026-08-16T13:53:21.266464Z,-52.001,-751.536,100.796,False,False,connected,-0.5269488096237183,-9.759289741516112,-0.2394201755523681,-0.0094261104241013,0.0102088432759046,-0.0075275651179254,False
session-20260816T134838Z-5e3c3f09,worker01,3d0c7f4c-ede9-4241-804c-bcab43cfad1b,1,esp32_cam_01,idle,0.85,standing,0.6376208066940308,2026-08-16T13:53:22.234927Z,2026-08-16T13:53:22.224000Z,2026-08-16T13:53:22.182627Z,2026-08-16T13:53:21.449658Z,-52.3,-774.342,10.927,False,False,connected,-0.6271312236785889,-9.755698204040527,-0.09883563965559,0.0139393182471394,0.0232321973890066,-0.0115245021879673,False
session-20260816T134838Z-5e3c3f09,worker01,3d0c7f4c-ede9-4241-804c-bcab43cfad1b,1,esp32_cam_01,idle,0.85,standing,0.6376208066940308,2026-08-16T13:53:22.387481Z,2026-08-16T13:53:22.343000Z,2026-08-16T13:53:22.336244Z,2026-08-16T13:53:21.565708Z,-51.237,-777.292,44.481,False,False,connected,-0.4757727682590484,-9.731307983398438,-0.1335515677928924,-0.0080271819606423,0.0314092636108398,-0.0077607198618352,False
session-20260816T134838Z-5e3c3f09,worker01,3d0c7f4c-ede9-4241-804c-bcab43cfad1b,1,esp32_cam_01,idle,0.85,standing,0.6376208066940308,2026-08-16T13:53:22.574599Z,2026-08-16T13:53:22.562000Z,2026-08-16T13:53:22.524310Z,2026-08-16T13:53:21.790822Z,-50.289,-771.178,12.599,False,False,connected,-0.5182698369026184,-9.770812034606934,-0.1534533649682998,0.0300602987408638,-0.070013016462326,0.0055624041706323,False
session-20260816T134838Z-5e3c3f09,worker01,3d0c7f4c-ede9-4241-804c-bcab43cfad1b,1,esp32_cam_01,idle,0.85,standing,0.6376208066940308,2026-08-16T13:53:22.770820Z,2026-08-16T13:53:22.771000Z,2026-08-16T13:53:22.724893Z,2026-08-16T13:53:21.996398Z,-45.927,-774.602,-0.18,False,False,connected,-0.7260416746139526,-9.755773544311523,-0.1135749444365501,-0.0338407345116138,0.0293108727782964,-0.0016487365355715,False
session-20260816T134838Z-5e3c3f09,worker01,3d0c7f4c-ede9-4241-804c-bcab43cfad1b,1,esp32_cam_01,idle,0.85,standing,0.6376208066940308,2026-08-16T13:53:22.930052Z,2026-08-16T13:53:22.978000Z,2026-08-16T13:53:22.881308Z,2026-08-16T13:53:22.206520Z,-48.744,-771.48,-47.948,False,False,connected,-0.4118026793003082,-9.760038375854492,-0.1769464761018753,0.0047796708531677,-0.0198681093752384,0.0033307808917015,False
session-20260816T134838Z-5e3c3f09,worker01,3d0c7f4c-ede9-4241-804c-bcab43cfad1b,1,esp32_cam_01,idle,0.85,standing,0.6376208066940308,2026-08-16T13:53:23.182306Z,2026-08-16T13:53:23.087000Z,2026-08-16T13:53:23.128783Z,2026-08-16T13:53:22.314490Z,-53.523,-772.51,95.306,False,False,connected,-0.4831050038337707,-9.777396202087402,-0.1193359941244125,-0.002714586444199,-0.0248143188655376,0.0025813551619648,False
session-20260816T134838Z-5e3c3f09,worker01,3d0c7f4c-ede9-4241-804c-bcab43cfad1b,1,esp32_cam_01,idle,0.85,standing,0.6376208066940308,2026-08-16T13:53:23.396610Z,2026-08-16T13:53:23.415000Z,2026-08-16T13:53:23.370253Z,2026-08-16T13:53:22.636850Z,-26.357,-778.15,-18.39,False,False,connected,-0.5550807118415833,-9.78368091583252,-0.2197428196668625,0.0163374803960323,-0.0088432235643267,0.018935490399599,False
session-20260816T134838Z-5e3c3f09,worker01,3d0c7f4c-ede9-4241-804c-bcab43cfad1b,1,esp32_cam_01,idle,0.85,standing,0.6376208066940308,2026-08-16T13:53:23.792701Z,2026-08-16T13:53:23.742000Z,2026-08-16T13:53:23.739952Z,2026-08-16T13:53:22.969878Z,-52.749,-772.122,50.701,False,False,connected,-0.5218611359596252,-9.749189376831056,-0.2899228632450104,-0.0501282550394535,0.0214668828994035,-0.0309429559856653,False
session-20260816T134838Z-5e3c3f09,worker01,3d0c7f4c-ede9-4241-804c-bcab43cfad1b,1,esp32_cam_01,idle,0.85,standing,0.6376208066940308,2026-08-16T13:53:24.017033Z,2026-08-16T13:53:24.060000Z,2026-08-16T13:53:23.962400Z,2026-08-16T13:53:23.363485Z,-54.633,-696.515,-42.967,False,False,connected,-0.1955763548612594,-9.761534690856934,-0.3115454912185669,-0.0580888204276561,0.0657829269766807,-0.0275122504681348,False
session-20260816T134838Z-5e3c3f09,worker01,3d0c7f4c-ede9-4241-804c-bcab43cfad1b,1,esp32_cam_01,idle,0.85,standing,0.6376208066940308,2026-08-16T13:53:24.121200Z,2026-08-16T13:53:24.060000Z,2026-08-16T13:53:24.069396Z,2026-08-16T13:53:23.363485Z,-51.804,-696.515,61.2,False,False,connected,-0.1955763548612594,-9.761534690856934,-0.3115454912185669,-0.0580888204276561,0.0657829269766807,-0.0275122504681348,False
session-20260816T134838Z-5e3c3f09,worker01,3d0c7f4c-ede9-4241-804c-bcab43cfad1b,1,esp32_cam_01,idle,0.85,standing,0.6376208066940308,2026-08-16T13:53:24.230046Z,2026-08-16T13:53:24.268000Z,2026-08-16T13:53:24.176707Z,2026-08-16T13:53:23.491442Z,-53.339,-776.558,-37.954,False,False,connected,-0.2454804927110672,-9.816676139831545,-0.1999906599521637,0.0228491574525833,-0.0464477390050888,0.0055957119911909,False
session-20260816T134838Z-5e3c3f09,worker01,3d0c7f4c-ede9-4241-804c-bcab43cfad1b,1,esp32_cam_01,idle,0.85,standing,0.6376208066940308,2026-08-16T13:53:24.341884Z,2026-08-16T13:53:24.367000Z,2026-08-16T13:53:24.288387Z,2026-08-16T13:53:23.595706Z,-53.497,-771.294,-25.116,False,False,connected,-0.3788824081420898,-9.781211853027344,-0.1482160538434982,-0.0246311258524656,0.0135895861312747,0.0036805130075663,False
session-20260816T134838Z-5e3c3f09,worker01,3d0c7f4c-ede9-4241-804c-bcab43cfad1b,1,esp32_cam_01,idle,0.85,standing,0.6376208066940308,2026-08-16T13:53:24.470920Z,2026-08-16T13:53:24.486000Z,2026-08-16T13:53:24.418235Z,2026-08-16T13:53:23.713191Z,-52.685,-772.809,-15.08,False,False,connected,-0.5022585988044739,-9.765350341796877,-0.2733879089355469,0.0011158116394653,0.0085434531792998,0.0211171507835388,False
session-20260816T134838Z-5e3c3f09,worker01,3d0c7f4c-ede9-4241-804c-bcab43cfad1b,1,esp32_cam_01,idle,0.85,standing,0.6376208066940308,2026-08-16T13:53:24.576902Z,2026-08-16T13:53:24.595000Z,2026-08-16T13:53:24.522680Z,2026-08-16T13:53:23.887640Z,-54.222,-707.36,-18.098,False,False,connected,-0.299724131822586,-9.77440357208252,-0.1378910541534423,-0.0062618684023618,0.1163275241851806,-0.004613131750375,False
session-20260816T134838Z-5e3c3f09,worker01,3d0c7f4c-ede9-4241-804c-bcab43cfad1b,1,esp32_cam_01,idle,0.85,standing,0.6376208066940308,2026-08-16T13:53:24.714001Z,2026-08-16T13:53:24.813000Z,2026-08-16T13:53:24.660515Z,2026-08-16T13:53:24.041898Z,-53.486,-771.102,-98.999,False,False,connected,0.1715595126152038,-9.72853946685791,-0.5671265125274658,0.0540252663195133,-0.1062352582812309,-0.0002997702977154,False
session-20260816T134838Z-5e3c3f09,worker01,3d0c7f4c-ede9-4241-804c-bcab43cfad1b,1,esp32_cam_01,idle,0.85,standing,0.6376208066940308,2026-08-16T13:53:24.879620Z,2026-08-16T13:53:24.922000Z,2026-08-16T13:53:24.828632Z,2026-08-16T13:53:24.145821Z,-50.988,-776.179,-42.38,False,False,connected,-0.5935375690460205,-9.776872634887695,0.0588823966681957,0.0156047092750668,-0.1337141990661621,0.008010528050363,False
session-20260816T134838Z-5e3c3f09,worker01,3d0c7f4c-ede9-4241-804c-bcab43cfad1b,1,esp32_cam_01,idle,0.85,standing,0.6376208066940308,2026-08-16T13:53:24.995141Z,2026-08-16T13:53:25.022000Z,2026-08-16T13:53:24.943361Z,2026-08-16T13:53:24.249224Z,-51.78,-772.776,-26.859,False,False,connected,-0.3281552791595459,-9.885883331298828,-0.1902642101049423,0.0492789037525653,-0.1835093796253204,0.001215735101141,False
session-20260816T134838Z-5e3c3f09,worker01,3d0c7f4c-ede9-4241-804c-bcab43cfad1b,1,esp32_cam_01,material_handling,1.0,standing,0.6376208066940308,2026-08-16T13:53:25.097103Z,2026-08-16T13:53:25.131000Z,2026-08-16T13:53:25.043721Z,2026-08-16T13:53:24.412004Z,-53.382,-718.996,-33.897,False,False,connected,-0.1418564468622207,-9.800814628601074,0.3336170315742492,0.0298771057277917,-0.151650458574295,0.0008326952229253,False
session-20260816T134838Z-5e3c3f09,worker01,3d0c7f4c-ede9-4241-804c-bcab43cfad1b,1,esp32_cam_01,material_handling,1.0,standing,0.6376208066940308,2026-08-16T13:53:25.202485Z,2026-08-16T13:53:25.131000Z,2026-08-16T13:53:25.151684Z,2026-08-16T13:53:24.412004Z,-50.801,-718.996,71.485,False,False,connected,-0.1418564468622207,-9.800814628601074,0.3336170315742492,0.0298771057277917,-0.151650458574295,0.0008326952229253,False
session-20260816T134838Z-5e3c3f09,worker01,3d0c7f4c-ede9-4241-804c-bcab43cfad1b,1,esp32_cam_01,material_handling,1.0,standing,0.6376208066940308,2026-08-16T13:53:25.312799Z,2026-08-16T13:53:25.339000Z,2026-08-16T13:53:25.261165Z,2026-08-16T13:53:24.563562Z,-51.634,-775.438,-26.201,False,False,connected,-0.3506757318973541,-9.898676872253418,-0.0628477931022644,-0.0239649694412946,0.0763081908226013,0.0034973199944943,False
session-20260816T134838Z-5e3c3f09,worker01,3d0c7f4c-ede9-4241-804c-bcab43cfad1b,1,esp32_cam_01,material_handling,1.0,standing,0.6376208066940308,2026-08-16T13:53:25.413906Z,2026-08-16T13:53:25.438000Z,2026-08-16T13:53:25.361814Z,2026-08-16T13:53:24.667419Z,-52.092,-770.581,-24.094,False,False,connected,-0.675538957118988,-9.645790100097656,0.2318634688854217,-0.0724777951836586,0.2939747273921966,0.0082603367045521,False
session-20260816T134838Z-5e3c3f09,worker01,3d0c7f4c-ede9-4241-804c-bcab43cfad1b,1,esp32_cam_01,idle,0.85,standing,0.6376208066940308,2026-08-16T13:53:25.616504Z,2026-08-16T13:53:25.666000Z,2026-08-16T13:53:25.562462Z,2026-08-16T13:53:24.936525Z,-54.042,-729.475,-49.496,False,False,connected,-0.4666448831558227,-9.63105010986328,0.1045218706130981,-0.0233154669404029,0.076274886727333,0.0288945250213146,False
session-20260816T134838Z-5e3c3f09,worker01,3d0c7f4c-ede9-4241-804c-bcab43cfad1b,1,esp32_cam_01,idle,0.85,standing,0.6376208066940308,2026-08-16T13:53:25.720393Z,2026-08-16T13:53:25.666000Z,2026-08-16T13:53:25.666396Z,2026-08-16T13:53:24.936525Z,-53.997,-729.475,54.393,False,False,connected,-0.4666448831558227,-9.63105010986328,0.1045218706130981,-0.0233154669404029,0.076274886727333,0.0288945250213146,False
session-20260816T134838Z-5e3c3f09,worker01,3d0c7f4c-ede9-4241-804c-bcab43cfad1b,1,esp32_cam_01,idle,0.85,standing,0.6376208066940308,2026-08-16T13:53:25.955983Z,2026-08-16T13:53:25.984000Z,2026-08-16T13:53:25.992614Z,2026-08-16T13:53:25.211980Z,36.631,-772.02,-28.017,False,False,connected,-0.4465934336185455,-9.772981643676758,-0.2188449949026107,0.0153549006208777,-0.0435832701623439,0.0121740046888589,False
session-20260816T134838Z-5e3c3f09,worker01,3d0c7f4c-ede9-4241-804c-bcab43cfad1b,1,esp32_cam_01,idle,0.85,standing,0.6376208066940308,2026-08-16T13:53:26.166324Z,2026-08-16T13:53:26.192000Z,2026-08-16T13:53:26.112332Z,2026-08-16T13:53:25.462392Z,-53.992,-729.608,-25.676,False,False,connected,-0.2644844651222229,-9.809418678283691,-0.4905120730400085,0.029527373611927,-0.0329081155359745,0.0234153904020786,False
session-20260816T134838Z-5e3c3f09,worker01,3d0c7f4c-ede9-4241-804c-bcab43cfad1b,1,esp32_cam_01,material_handling,1.0,standing,0.6376208066940308,2026-08-16T13:53:26.278838Z,2026-08-16T13:53:26.192000Z,2026-08-16T13:53:26.225767Z,2026-08-16T13:53:25.462392Z,-53.071,-729.608,86.838,False,False,connected,-0.2644844651222229,-9.809418678283691,-0.4905120730400085,0.029527373611927,-0.0329081155359745,0.0234153904020786,False
session-20260816T134838Z-5e3c3f09,worker01,3d0c7f4c-ede9-4241-804c-bcab43cfad1b,1,esp32_cam_01,material_handling,1.0,standing,0.6376208066940308,2026-08-16T13:53:26.398797Z,2026-08-16T13:53:26.401000Z,2026-08-16T13:53:26.345343Z,2026-08-16T13:53:25.629851Z,-53.454,-771.149,-2.203,False,False,connected,-0.5700444579124451,-9.847126960754396,0.0636707991361618,-0.0539753064513206,0.008859877474606,-0.0339906215667724,False
session-20260816T134838Z-5e3c3f09,worker01,3d0c7f4c-ede9-4241-804c-bcab43cfad1b,1,esp32_cam_01,material_handling,1.0,standing,0.6376208066940308,2026-08-16T13:53:26.632906Z,2026-08-16T13:53:26.628000Z,2026-08-16T13:53:26.580024Z,2026-08-16T13:53:25.857814Z,-52.882,-770.186,4.906,False,False,connected,-0.4398597478866577,-9.741707801818848,-0.1150713190436363,0.0343570038676261,0.1142790913581848,-0.086400456726551,False
session-20260816T134838Z-5e3c3f09,worker01,3d0c7f4c-ede9-4241-804c-bcab43cfad1b,1,esp32_cam_01,material_handling,1.0,standing,0.6376208066940308,2026-08-16T13:53:26.877017Z,2026-08-16T13:53:26.945000Z,2026-08-16T13:53:26.823557Z,2026-08-16T13:53:26.175688Z,-53.46,-769.312,-67.983,False,False,connected,-0.3890577852725982,-9.689035415649414,-0.0668880119919776,-0.0204343404620885,-0.0453985445201396,-0.0226826183497905,False
session-20260816T134838Z-5e3c3f09,worker01,3d0c7f4c-ede9-4241-804c-bcab43cfad1b,1,esp32_cam_01,material_handling,1.0,standing,0.6376208066940308,2026-08-16T13:53:27.021504Z,2026-08-16T13:53:27.055000Z,2026-08-16T13:53:27.067633Z,2026-08-16T13:53:26.279816Z,46.129,-775.184,-33.496,False,False,connected,-0.5579237937927246,-9.739163398742676,0.0499789603054523,0.032325230538845,-0.0248809345066547,0.010475305840373,False
session-20260816T134838Z-5e3c3f09,worker01,3d0c7f4c-ede9-4241-804c-bcab43cfad1b,1,esp32_cam_01,idle,0.85,standing,0.6376208066940308,2026-08-16T13:53:27.236082Z,2026-08-16T13:53:27.263000Z,2026-08-16T13:53:27.182495Z,2026-08-16T13:53:26.510476Z,-53.587,-752.524,-26.918,False,False,connected,-0.4541501402854919,-9.80141258239746,-0.1636287271976471,0.0176031775772571,0.0010658499086275,-0.0012323890114203,False
session-20260816T134838Z-5e3c3f09,worker01,3d0c7f4c-ede9-4241-804c-bcab43cfad1b,1,esp32_cam_01,idle,0.85,standing,0.6376208066940308,2026-08-16T13:53:27.343571Z,2026-08-16T13:53:27.263000Z,2026-08-16T13:53:27.290546Z,2026-08-16T13:53:26.510476Z,-53.025,-752.524,80.571,False,False,connected,-0.4541501402854919,-9.80141258239746,-0.1636287271976471,0.0176031775772571,0.0010658499086275,-0.0012323890114203,False
