frame,video_time_sec,segment_id,segment_description,ground_truth,prediction,correct,primary_track_present,raw_activity,smoothed_activity,semantic_activity
2701,245.454545,12,Standing,standing,walking,0,1,standing,walking,walking
2702,245.545455,12,Standing,standing,walking,0,1,standing,walking,walking
2703,245.636364,12,Standing,standing,walking,0,1,standing,walking,walking
2704,245.727273,12,Standing,standing,standing,1,1,standing,standing,standing
2705,245.818182,12,Standing,standing,standing,1,1,standing,standing,standing
2706,245.909091,12,Standing,standing,standing,1,1,standing,standing,standing
2707,246.000000,12,Standing,standing,standing,1,1,standing,standing,standing
2708,246.090909,12,Standing,standing,standing,1,1,standing,standing,standing
2709,246.181818,12,Standing,standing,standing,1,1,standing,standing,standing
2710,246.272727,12,Standing,standing,standing,1,1,idle,standing,standing
2711,246.363636,12,Standing,standing,standing,1,1,standing,standing,standing
2712,246.454545,12,Standing,standing,standing,1,1,standing,standing,standing
2713,246.545455,12,Standing,standing,standing,1,1,standing,standing,standing
2714,246.636364,12,Standing,standing,standing,1,1,standing,standing,standing
2715,246.727273,12,Standing,standing,standing,1,1,walking,standing,standing
2716,246.818182,12,Standing,standing,standing,1,1,walking,standing,standing
2717,246.909091,12,Standing,standing,standing,1,1,walking,standing,standing
2718,247.000000,12,Standing,standing,standing,1,1,walking,standing,standing
2719,247.090909,12,Standing,standing,walking,0,1,walking,walking,walking
2720,247.181818,12,Standing,standing,walking,0,1,walking,walking,walking
2721,247.272727,12,Standing,standing,walking,0,1,walking,walking,walking
2722,247.363636,12,Standing,standing,walking,0,1,walking,walking,walking
2723,247.454545,12,Standing,standing,walking,0,1,walking,walking,walking
2724,247.545455,12,Standing,standing,walking,0,1,walking,walking,walking
2725,247.636364,12,Standing,standing,walking,0,1,walking,walking,walking
2726,247.727273,12,Standing,standing,walking,0,1,walking,walking,walking
2727,247.818182,12,Standing,standing,walking,0,1,walking,walking,walking
2728,247.909091,12,Standing,standing,walking,0,1,walking,walking,walking
2729,248.000000,12,Standing,standing,walking,0,1,walking,walking,walking
2730,248.090909,12,Standing,standing,walking,0,1,standing,walking,walking
2731,248.181818,12,Standing,standing,walking,0,1,standing,walking,walking
2732,248.272727,12,Standing,standing,walking,0,1,standing,walking,walking
2733,248.363636,12,Standing,standing,walking,0,1,standing,walking,walking
2734,248.454545,12,Standing,standing,standing,1,1,standing,standing,standing
2735,248.545455,12,Standing,standing,standing,1,1,standing,standing,standing
2736,248.636364,12,Standing,standing,standing,1,1,standing,standing,standing
2737,248.727273,12,Standing,standing,standing,1,1,standing,standing,standing
2738,248.818182,12,Standing,standing,standing,1,1,standing,standing,standing
2739,248.909091,12,Standing,standing,standing,1,1,standing,standing,standing
2740,249.000000,12,Standing,standing,standing,1,1,standing,standing,standing
2741,249.090909,12,Standing,standing,standing,1,1,standing,standing,standing
2742,249.181818,12,Standing,standing,standing,1,1,idle,standing,standing
2743,249.272727,12,Standing,standing,standing,1,1,idle,standing,standing
2744,249.363636,12,Standing,standing,standing,1,1,idle,standing,standing
2745,249.454545,12,Standing,standing,standing,1,1,idle,standing,standing
2746,249.545455,12,Standing,standing,idle,0,1,idle,idle,idle
2747,249.636364,12,Standing,standing,idle,0,1,idle,idle,idle
2748,249.727273,12,Standing,standing,idle,0,1,idle,idle,idle
2749,249.818182,12,Standing,standing,idle,0,1,idle,idle,idle
2750,249.909091,12,Standing,standing,idle,0,1,idle,idle,idle
2751,250.000000,12,Standing,standing,idle,0,1,idle,idle,idle
2752,250.090909,12,Standing,standing,idle,0,1,idle,idle,idle
2753,250.181818,12,Standing,standing,idle,0,1,idle,idle,idle
2754,250.272727,12,Standing,standing,idle,0,1,idle,idle,idle
2755,250.363636,12,Standing,standing,idle,0,1,idle,idle,idle
2756,250.454545,12,Standing,standing,idle,0,1,idle,idle,idle
2757,250.545455,12,Standing,standing,idle,0,1,idle,idle,idle
2758,250.636364,12,Standing,standing,idle,0,1,idle,idle,idle
2759,250.727273,12,Standing,standing,idle,0,1,idle,idle,idle
2760,250.818182,12,Standing,standing,idle,0,1,idle,idle,idle
2761,250.909091,12,Standing,standing,idle,0,1,idle,idle,idle
2762,251.000000,12,Standing,standing,idle,0,1,idle,idle,idle
2763,251.090909,12,Standing,standing,idle,0,1,idle,idle,idle
2764,251.181818,12,Standing,standing,idle,0,1,idle,idle,idle
2765,251.272727,12,Standing,standing,idle,0,1,idle,idle,idle
2766,251.363636,12,Standing,standing,idle,0,1,idle,idle,idle
2767,251.454545,12,Standing,standing,idle,0,1,idle,idle,idle
2768,251.545455,12,Standing,standing,idle,0,1,idle,idle,idle
2769,251.636364,12,Standing,standing,idle,0,1,idle,idle,idle
2770,251.727273,12,Standing,standing,idle,0,1,idle,idle,idle
2771,251.818182,12,Standing,standing,idle,0,1,idle,idle,idle
2772,251.909091,12,Standing,standing,idle,0,1,idle,idle,idle
2773,252.000000,12,Standing,standing,idle,0,1,idle,idle,idle
2774,252.090909,12,Standing,standing,idle,0,1,idle,idle,idle
2775,252.181818,12,Standing,standing,idle,0,1,idle,idle,idle
2776,252.272727,12,Standing,standing,idle,0,1,idle,idle,idle
2777,252.363636,12,Standing,standing,idle,0,1,idle,idle,idle
2778,252.454545,12,Standing,standing,idle,0,1,idle,idle,idle
2779,252.545455,12,Standing,standing,idle,0,1,idle,idle,idle
2780,252.636364,12,Standing,standing,idle,0,1,idle,idle,idle
2781,252.727273,12,Standing,standing,idle,0,1,idle,idle,idle
2782,252.818182,12,Standing,standing,idle,0,1,idle,idle,idle
2783,252.909091,12,Standing,standing,idle,0,1,idle,idle,idle
2784,253.000000,12,Standing,standing,idle,0,1,idle,idle,idle
2785,253.090909,12,Standing,standing,idle,0,1,idle,idle,idle
2786,253.181818,12,Standing,standing,idle,0,1,idle,idle,idle
2787,253.272727,12,Standing,standing,idle,0,1,idle,idle,idle
2788,253.363636,12,Standing,standing,idle,0,1,idle,idle,idle
2789,253.454545,12,Standing,standing,idle,0,1,idle,idle,idle
2790,253.545455,12,Standing,standing,idle,0,1,idle,idle,idle
2791,253.636364,12,Standing,standing,idle,0,1,idle,idle,idle
2792,253.727273,12,Standing,standing,idle,0,1,idle,idle,idle
2793,253.818182,12,Standing,standing,idle,0,1,idle,idle,idle
2794,253.909091,12,Standing,standing,idle,0,1,idle,idle,idle
2795,254.000000,12,Standing,standing,idle,0,1,idle,idle,idle
2796,254.090909,12,Standing,standing,idle,0,1,idle,idle,idle
2797,254.181818,12,Standing,standing,idle,0,1,idle,idle,idle
2798,254.272727,12,Standing,standing,idle,0,1,idle,idle,idle
2799,254.363636,12,Standing,standing,idle,0,1,idle,idle,idle
2800,254.454545,12,Standing,standing,idle,0,1,idle,idle,idle
2801,254.545455,12,Standing,standing,idle,0,1,idle,idle,idle
2802,254.636364,12,Standing,standing,idle,0,1,idle,idle,idle
2803,254.727273,12,Standing,standing,idle,0,1,idle,idle,idle
2804,254.818182,12,Standing,standing,idle,0,1,idle,idle,idle
2805,254.909091,12,Standing,standing,idle,0,1,idle,idle,idle
2806,255.000000,12,Standing,standing,idle,0,1,idle,idle,idle
2807,255.090909,12,Standing,standing,idle,0,1,idle,idle,idle
2808,255.181818,12,Standing,standing,idle,0,1,idle,idle,idle
2809,255.272727,12,Standing,standing,idle,0,1,idle,idle,idle
2810,255.363636,12,Standing,standing,idle,0,1,idle,idle,idle
2811,255.454545,12,Standing,standing,idle,0,1,idle,idle,idle
2812,255.545455,12,Standing,standing,idle,0,1,idle,idle,idle
2813,255.636364,12,Standing,standing,idle,0,1,idle,idle,idle
2814,255.727273,12,Standing,standing,idle,0,1,idle,idle,idle
2815,255.818182,12,Standing,standing,idle,0,1,idle,idle,idle
2816,255.909091,12,Standing,standing,idle,0,1,idle,idle,idle
2817,256.000000,12,Standing,standing,idle,0,1,idle,idle,idle
2818,256.090909,12,Standing,standing,idle,0,1,idle,idle,idle
2819,256.181818,12,Standing,standing,idle,0,1,idle,idle,idle
2820,256.272727,12,Standing,standing,idle,0,1,idle,idle,idle
2821,256.363636,12,Standing,standing,idle,0,1,idle,idle,idle
2822,256.454545,12,Standing,standing,idle,0,1,idle,idle,idle
2823,256.545455,12,Standing,standing,idle,0,1,idle,idle,idle
2824,256.636364,12,Standing,standing,idle,0,1,idle,idle,idle
2825,256.727273,12,Standing,standing,idle,0,1,idle,idle,idle
2826,256.818182,12,Standing,standing,idle,0,1,idle,idle,idle
2827,256.909091,12,Standing,standing,idle,0,1,idle,idle,idle
2828,257.000000,12,Standing,standing,idle,0,1,standing,idle,idle
2829,257.090909,12,Standing,standing,idle,0,1,standing,idle,idle
2830,257.181818,12,Standing,standing,idle,0,1,standing,idle,idle
2831,257.272727,12,Standing,standing,idle,0,1,standing,idle,idle
2832,257.363636,12,Standing,standing,standing,1,1,standing,standing,standing
2833,257.454545,12,Standing,standing,standing,1,1,standing,standing,standing
2834,257.545455,12,Standing,standing,standing,1,1,standing,standing,standing
2835,257.636364,12,Standing,standing,standing,1,1,standing,standing,standing
2836,257.727273,12,Standing,standing,standing,1,1,standing,standing,standing
2837,257.818182,12,Standing,standing,standing,1,1,idle,standing,standing
2838,257.909091,12,Standing,standing,standing,1,1,idle,standing,standing
2839,258.000000,12,Standing,standing,standing,1,1,idle,standing,standing
2840,258.090909,12,Standing,standing,standing,1,1,idle,standing,standing
2841,258.181818,12,Standing,standing,idle,0,1,idle,idle,idle
2842,258.272727,12,Standing,standing,idle,0,1,idle,idle,idle
2843,258.363636,12,Standing,standing,idle,0,1,idle,idle,idle
2844,258.454545,12,Standing,standing,idle,0,1,idle,idle,idle
2845,258.545455,12,Standing,standing,idle,0,1,idle,idle,idle
2846,258.636364,12,Standing,standing,idle,0,1,idle,idle,idle
2847,258.727273,12,Standing,standing,idle,0,1,idle,idle,idle
2848,258.818182,12,Standing,standing,idle,0,1,idle,idle,idle
2849,258.909091,12,Standing,standing,idle,0,1,idle,idle,idle
2850,259.000000,12,Standing,standing,idle,0,1,idle,idle,idle
2851,259.090909,12,Standing,standing,idle,0,1,idle,idle,idle
2852,259.181818,12,Standing,standing,idle,0,1,idle,idle,idle
2853,259.272727,12,Standing,standing,idle,0,1,idle,idle,idle
2854,259.363636,12,Standing,standing,idle,0,1,idle,idle,idle
2855,259.454545,12,Standing,standing,idle,0,1,idle,idle,idle
2856,259.545455,12,Standing,standing,idle,0,1,idle,idle,idle
2857,259.636364,12,Standing,standing,idle,0,1,idle,idle,idle
2858,259.727273,12,Standing,standing,idle,0,1,idle,idle,idle
2859,259.818182,12,Standing,standing,idle,0,1,idle,idle,idle
2860,259.909091,12,Standing,standing,idle,0,1,idle,idle,idle
2861,260.000000,12,Standing,standing,idle,0,1,idle,idle,idle
2862,260.090909,12,Standing,standing,idle,0,1,idle,idle,idle
2863,260.181818,12,Standing,standing,idle,0,1,idle,idle,idle
2864,260.272727,12,Standing,standing,idle,0,1,idle,idle,idle
2865,260.363636,12,Standing,standing,idle,0,1,idle,idle,idle
2866,260.454545,12,Standing,standing,idle,0,1,idle,idle,idle
2867,260.545455,12,Standing,standing,idle,0,1,idle,idle,idle
2868,260.636364,12,Standing,standing,idle,0,1,idle,idle,idle
2869,260.727273,12,Standing,standing,idle,0,1,idle,idle,idle
2870,260.818182,12,Standing,standing,idle,0,1,idle,idle,idle
2871,260.909091,12,Standing,standing,idle,0,1,idle,idle,idle
2872,261.000000,12,Standing,standing,idle,0,1,idle,idle,idle
2873,261.090909,12,Standing,standing,idle,0,1,idle,idle,idle
2874,261.181818,12,Standing,standing,idle,0,1,idle,idle,idle
2875,261.272727,12,Standing,standing,idle,0,1,idle,idle,idle
2876,261.363636,12,Standing,standing,idle,0,1,idle,idle,idle
2877,261.454545,12,Standing,standing,idle,0,1,idle,idle,idle
2878,261.545455,12,Standing,standing,idle,0,1,idle,idle,idle
2879,261.636364,12,Standing,standing,idle,0,1,idle,idle,idle
2880,261.727273,12,Standing,standing,idle,0,1,idle,idle,idle
2881,261.818182,12,Standing,standing,idle,0,1,idle,idle,idle
2882,261.909091,12,Standing,standing,idle,0,1,idle,idle,idle
2883,262.000000,12,Standing,standing,idle,0,1,idle,idle,idle
2884,262.090909,12,Standing,standing,idle,0,1,idle,idle,idle
2885,262.181818,12,Standing,standing,idle,0,1,idle,idle,idle
2886,262.272727,12,Standing,standing,idle,0,1,idle,idle,idle
2887,262.363636,12,Standing,standing,idle,0,1,idle,idle,idle
2888,262.454545,12,Standing,standing,idle,0,1,idle,idle,idle
2889,262.545455,12,Standing,standing,idle,0,1,idle,idle,idle
2890,262.636364,12,Standing,standing,idle,0,1,idle,idle,idle
2891,262.727273,12,Standing,standing,idle,0,1,idle,idle,idle
2892,262.818182,12,Standing,standing,idle,0,1,idle,idle,idle
2893,262.909091,12,Standing,standing,idle,0,1,idle,idle,idle
2894,263.000000,12,Standing,standing,idle,0,1,idle,idle,idle
2895,263.090909,12,Standing,standing,idle,0,1,standing,idle,idle
2896,263.181818,12,Standing,standing,idle,0,1,standing,idle,idle
2897,263.272727,12,Standing,standing,idle,0,1,standing,idle,idle
2898,263.363636,12,Standing,standing,idle,0,1,standing,idle,idle
2899,263.454545,12,Standing,standing,standing,1,1,standing,standing,standing
2900,263.545455,12,Standing,standing,standing,1,1,standing,standing,standing
2901,263.636364,12,Standing,standing,standing,1,1,standing,standing,standing
2902,263.727273,12,Standing,standing,standing,1,1,standing,standing,standing
2903,263.818182,12,Standing,standing,standing,1,1,standing,standing,standing
2904,263.909091,12,Standing,standing,standing,1,1,idle,standing,standing
2905,264.000000,12,Standing,standing,standing,1,1,idle,standing,standing
2906,264.090909,12,Standing,standing,standing,1,1,idle,standing,standing
2907,264.181818,12,Standing,standing,standing,1,1,idle,standing,standing
2908,264.272727,12,Standing,standing,idle,0,1,idle,idle,idle
2909,264.363636,12,Standing,standing,idle,0,1,idle,idle,idle
2910,264.454545,12,Standing,standing,idle,0,1,idle,idle,idle
2911,264.545455,12,Standing,standing,idle,0,1,idle,idle,idle
2912,264.636364,12,Standing,standing,idle,0,1,idle,idle,idle
2913,264.727273,12,Standing,standing,idle,0,1,idle,idle,idle
2914,264.818182,12,Standing,standing,idle,0,1,idle,idle,idle
2915,264.909091,12,Standing,standing,idle,0,1,idle,idle,idle
2916,265.000000,12,Standing,standing,idle,0,1,idle,idle,idle
2917,265.090909,12,Standing,standing,material_handling,0,1,standing,idle,material_handling
2918,265.181818,12,Standing,standing,material_handling,0,1,standing,idle,material_handling
2919,265.272727,12,Standing,standing,material_handling,0,1,standing,idle,material_handling
2920,265.363636,12,Standing,standing,material_handling,0,1,standing,idle,material_handling
2921,265.454545,12,Standing,standing,material_handling,0,1,standing,standing,material_handling
2922,265.545455,12,Standing,standing,material_handling,0,1,standing,standing,material_handling
2923,265.636364,12,Standing,standing,material_handling,0,1,standing,standing,material_handling
2924,265.727273,12,Standing,standing,material_handling,0,1,standing,standing,material_handling
2925,265.818182,12,Standing,standing,material_handling,0,1,standing,standing,material_handling
2926,265.909091,12,Standing,standing,material_handling,0,1,standing,standing,material_handling
2927,266.000000,12,Standing,standing,material_handling,0,1,standing,standing,material_handling
2928,266.090909,12,Standing,standing,material_handling,0,1,standing,standing,material_handling
2929,266.181818,12,Standing,standing,material_handling,0,1,standing,standing,material_handling
2930,266.272727,12,Standing,standing,material_handling,0,1,standing,standing,material_handling
2931,266.363636,12,Standing,standing,material_handling,0,1,standing,standing,material_handling
2932,266.454545,12,Standing,standing,material_handling,0,1,standing,standing,material_handling
2933,266.545455,12,Standing,standing,material_handling,0,1,standing,standing,material_handling
2934,266.636364,12,Standing,standing,material_handling,0,1,standing,standing,material_handling
2935,266.727273,12,Standing,standing,material_handling,0,1,standing,standing,material_handling
2936,266.818182,12,Standing,standing,material_handling,0,1,standing,standing,material_handling
2937,266.909091,12,Standing,standing,material_handling,0,1,idle,standing,material_handling
2938,267.000000,12,Standing,standing,material_handling,0,1,idle,standing,material_handling
2939,267.090909,12,Standing,standing,material_handling,0,1,idle,standing,material_handling
2940,267.181818,12,Standing,standing,standing,1,1,idle,standing,standing
2941,267.272727,12,Standing,standing,idle,0,1,idle,idle,idle
2942,267.363636,12,Standing,standing,idle,0,1,idle,idle,idle
2943,267.454545,12,Standing,standing,idle,0,1,idle,idle,idle
2944,267.545455,12,Standing,standing,idle,0,1,idle,idle,idle
2945,267.636364,12,Standing,standing,idle,0,1,idle,idle,idle
2946,267.727273,12,Standing,standing,idle,0,1,idle,idle,idle
2947,267.818182,12,Standing,standing,idle,0,1,idle,idle,idle
2948,267.909091,12,Standing,standing,idle,0,1,idle,idle,idle
2949,268.000000,12,Standing,standing,idle,0,1,idle,idle,idle
2950,268.090909,12,Standing,standing,idle,0,1,idle,idle,idle
2951,268.181818,12,Standing,standing,idle,0,1,idle,idle,idle
2952,268.272727,12,Standing,standing,idle,0,1,idle,idle,idle
2953,268.363636,12,Standing,standing,idle,0,1,idle,idle,idle
2954,268.454545,12,Standing,standing,idle,0,1,idle,idle,idle
2955,268.545455,12,Standing,standing,idle,0,1,idle,idle,idle
2956,268.636364,12,Standing,standing,idle,0,1,idle,idle,idle
2957,268.727273,12,Standing,standing,idle,0,1,idle,idle,idle
2958,268.818182,12,Standing,standing,idle,0,1,idle,idle,idle
2959,268.909091,12,Standing,standing,idle,0,1,idle,idle,idle
2960,269.000000,12,Standing,standing,idle,0,1,idle,idle,idle
2961,269.090909,12,Standing,standing,idle,0,1,idle,idle,idle
2962,269.181818,12,Standing,standing,idle,0,1,idle,idle,idle
2963,269.272727,12,Standing,standing,idle,0,1,idle,idle,idle
2964,269.363636,12,Standing,standing,idle,0,1,idle,idle,idle
2965,269.454545,12,Standing,standing,idle,0,1,standing,idle,idle
2966,269.545455,12,Standing,standing,idle,0,1,standing,idle,idle
2967,269.636364,12,Standing,standing,idle,0,1,standing,idle,idle
2968,269.727273,12,Standing,standing,idle,0,1,standing,idle,idle
2969,269.818182,12,Standing,standing,standing,1,1,standing,standing,standing
2970,269.909091,12,Standing,standing,standing,1,1,standing,standing,standing
2971,270.000000,12,Standing,standing,standing,1,1,standing,standing,standing
2972,270.090909,12,Standing,standing,standing,1,1,standing,standing,standing
2973,270.181818,12,Standing,standing,standing,1,1,standing,standing,standing
2974,270.272727,12,Standing,standing,standing,1,1,standing,standing,standing
2975,270.363636,12,Standing,standing,standing,1,1,standing,standing,standing
2976,270.454545,12,Standing,standing,standing,1,1,walking,standing,standing
2977,270.545455,12,Standing,standing,standing,1,1,walking,standing,standing
2978,270.636364,12,Standing,standing,standing,1,1,walking,standing,standing
2979,270.727273,12,Standing,standing,standing,1,1,walking,standing,standing
2980,270.818182,12,Standing,standing,walking,0,1,walking,walking,walking
2981,270.909091,12,Standing,standing,walking,0,1,standing,walking,walking
2982,271.000000,12,Standing,standing,walking,0,1,standing,walking,walking
2983,271.090909,12,Standing,standing,walking,0,1,standing,walking,walking
2984,271.181818,12,Standing,standing,walking,0,1,standing,walking,walking
2985,271.272727,12,Standing,standing,standing,1,1,idle,standing,standing
2986,271.363636,12,Standing,standing,standing,1,1,idle,standing,standing
2987,271.454545,12,Standing,standing,standing,1,1,idle,standing,standing
2988,271.545455,12,Standing,standing,standing,1,1,idle,standing,standing
2989,271.636364,12,Standing,standing,idle,0,1,idle,idle,idle
2990,271.727273,12,Standing,standing,idle,0,1,idle,idle,idle
2991,271.818182,12,Standing,standing,idle,0,1,idle,idle,idle
2992,271.909091,12,Standing,standing,idle,0,1,idle,idle,idle
2993,272.000000,12,Standing,standing,idle,0,1,idle,idle,idle
2994,272.090909,12,Standing,standing,idle,0,1,idle,idle,idle
2995,272.181818,12,Standing,standing,idle,0,1,idle,idle,idle
2996,272.272727,12,Standing,standing,idle,0,1,standing,idle,idle
2997,272.363636,12,Standing,standing,idle,0,1,standing,idle,idle
2998,272.454545,12,Standing,standing,idle,0,1,standing,idle,idle
2999,272.545455,12,Standing,standing,idle,0,1,standing,idle,idle
3000,272.636364,12,Standing,standing,standing,1,1,standing,standing,standing
3001,272.727273,12,Standing,standing,standing,1,1,standing,standing,standing
3002,272.818182,12,Standing,standing,standing,1,1,walking,standing,standing
3003,272.909091,12,Standing,standing,standing,1,1,walking,standing,standing
3004,273.000000,12,Standing,standing,standing,1,1,carrying,standing,standing
3005,273.090909,12,Standing,standing,standing,1,1,walking,standing,standing
3006,273.181818,12,Standing,standing,standing,1,1,walking,standing,standing
3007,273.272727,12,Standing,standing,walking,0,1,walking,walking,walking
3008,273.363636,12,Standing,standing,walking,0,1,walking,walking,walking
3009,273.454545,12,Standing,standing,walking,0,1,walking,walking,walking
3010,273.545455,12,Standing,standing,walking,0,1,carrying,walking,walking
3011,273.636364,12,Standing,standing,walking,0,1,carrying,walking,walking
3012,273.727273,12,Standing,standing,walking,0,1,carrying,walking,walking
3013,273.818182,12,Standing,standing,walking,0,1,carrying,walking,walking
3014,273.909091,12,Standing,standing,carrying,0,1,carrying,carrying,carrying
3015,274.000000,12,Standing,standing,carrying,0,1,walking,carrying,carrying
3016,274.090909,12,Standing,standing,carrying,0,1,walking,carrying,carrying
3017,274.181818,12,Standing,standing,carrying,0,1,standing,carrying,carrying
3018,274.272727,12,Standing,standing,carrying,0,1,walking,carrying,carrying
3019,274.363636,12,Standing,standing,carrying,0,1,standing,carrying,carrying
3020,274.454545,12,Standing,standing,carrying,0,1,standing,carrying,carrying
3021,274.545455,12,Standing,standing,carrying,0,1,standing,carrying,carrying
3022,274.636364,12,Standing,standing,standing,1,1,standing,standing,standing
3023,274.727273,12,Standing,standing,standing,1,1,standing,standing,standing
3024,274.818182,12,Standing,standing,standing,1,1,standing,standing,standing
3025,274.909091,12,Standing,standing,standing,1,1,standing,standing,standing
3037,276.000000,13,Idle,idle,walking,0,1,walking,walking,walking
3038,276.090909,13,Idle,idle,walking,0,1,walking,walking,walking
3039,276.181818,13,Idle,idle,walking,0,1,walking,walking,walking
3040,276.272727,13,Idle,idle,walking,0,1,walking,walking,walking
3041,276.363636,13,Idle,idle,walking,0,1,walking,walking,walking
3042,276.454545,13,Idle,idle,walking,0,1,walking,walking,walking
3043,276.545455,13,Idle,idle,walking,0,1,standing,walking,walking
3044,276.636364,13,Idle,idle,walking,0,1,standing,walking,walking
3045,276.727273,13,Idle,idle,walking,0,1,standing,walking,walking
3046,276.818182,13,Idle,idle,walking,0,1,standing,walking,walking
3047,276.909091,13,Idle,idle,standing,0,1,standing,standing,standing
3048,277.000000,13,Idle,idle,standing,0,1,standing,standing,standing
3049,277.090909,13,Idle,idle,standing,0,1,standing,standing,standing
3050,277.181818,13,Idle,idle,standing,0,1,standing,standing,standing
3051,277.272727,13,Idle,idle,standing,0,1,standing,standing,standing
3052,277.363636,13,Idle,idle,standing,0,1,standing,standing,standing
3053,277.454545,13,Idle,idle,standing,0,1,standing,standing,standing
3054,277.545455,13,Idle,idle,standing,0,1,standing,standing,standing
3055,277.636364,13,Idle,idle,standing,0,1,standing,standing,standing
3056,277.727273,13,Idle,idle,standing,0,1,standing,standing,standing
3057,277.818182,13,Idle,idle,standing,0,1,carrying,standing,standing
3058,277.909091,13,Idle,idle,standing,0,1,carrying,standing,standing
3059,278.000000,13,Idle,idle,standing,0,1,carrying,standing,standing
3060,278.090909,13,Idle,idle,standing,0,1,carrying,standing,standing
3061,278.181818,13,Idle,idle,carrying,0,1,carrying,carrying,carrying
3062,278.272727,13,Idle,idle,carrying,0,1,walking,carrying,carrying
3063,278.363636,13,Idle,idle,carrying,0,1,carrying,carrying,carrying
3064,278.454545,13,Idle,idle,carrying,0,1,carrying,carrying,carrying
3065,278.545455,13,Idle,idle,carrying,0,1,carrying,carrying,carrying
3066,278.636364,13,Idle,idle,carrying,0,1,carrying,carrying,carrying
3067,278.727273,13,Idle,idle,carrying,0,1,carrying,carrying,carrying
3068,278.818182,13,Idle,idle,carrying,0,1,carrying,carrying,carrying
3069,278.909091,13,Idle,idle,carrying,0,1,carrying,carrying,carrying
3070,279.000000,13,Idle,idle,carrying,0,1,carrying,carrying,carrying
3071,279.090909,13,Idle,idle,carrying,0,1,walking,carrying,carrying
3072,279.181818,13,Idle,idle,carrying,0,1,carrying,carrying,carrying
3073,279.272727,13,Idle,idle,carrying,0,1,carrying,carrying,carrying
3074,279.363636,13,Idle,idle,carrying,0,1,carrying,carrying,carrying
3075,279.454545,13,Idle,idle,carrying,0,1,carrying,carrying,carrying
3076,279.545455,13,Idle,idle,carrying,0,1,carrying,carrying,carrying
3077,279.636364,13,Idle,idle,carrying,0,1,carrying,carrying,carrying
3078,279.727273,13,Idle,idle,carrying,0,1,carrying,carrying,carrying
3079,279.818182,13,Idle,idle,carrying,0,1,carrying,carrying,carrying
3080,279.909091,13,Idle,idle,carrying,0,1,carrying,carrying,carrying
3081,280.000000,13,Idle,idle,carrying,0,1,carrying,carrying,carrying
3082,280.090909,13,Idle,idle,carrying,0,1,walking,carrying,carrying
3083,280.181818,13,Idle,idle,carrying,0,1,walking,carrying,carrying
3084,280.272727,13,Idle,idle,carrying,0,1,walking,carrying,carrying
3085,280.363636,13,Idle,idle,carrying,0,1,standing,carrying,carrying
3086,280.454545,13,Idle,idle,walking,0,1,standing,walking,walking
3087,280.545455,13,Idle,idle,walking,0,1,standing,walking,walking
3088,280.636364,13,Idle,idle,walking,0,1,standing,walking,walking
3089,280.727273,13,Idle,idle,standing,0,1,standing,standing,standing
3090,280.818182,13,Idle,idle,standing,0,1,standing,standing,standing
3091,280.909091,13,Idle,idle,standing,0,1,standing,standing,standing
3092,281.000000,13,Idle,idle,standing,0,1,standing,standing,standing
3093,281.090909,13,Idle,idle,standing,0,1,standing,standing,standing
3094,281.181818,13,Idle,idle,standing,0,1,idle,standing,standing
3095,281.272727,13,Idle,idle,standing,0,1,idle,standing,standing
3096,281.363636,13,Idle,idle,standing,0,1,idle,standing,standing
3097,281.454545,13,Idle,idle,standing,0,1,idle,standing,standing
3098,281.545455,13,Idle,idle,idle,1,1,standing,idle,idle
3099,281.636364,13,Idle,idle,idle,1,1,standing,idle,idle
3100,281.727273,13,Idle,idle,idle,1,1,idle,idle,idle
3101,281.818182,13,Idle,idle,idle,1,1,idle,idle,idle
3102,281.909091,13,Idle,idle,idle,1,1,idle,idle,idle
3103,282.000000,13,Idle,idle,idle,1,1,idle,idle,idle
3104,282.090909,13,Idle,idle,idle,1,1,idle,idle,idle
3105,282.181818,13,Idle,idle,idle,1,1,idle,idle,idle
3106,282.272727,13,Idle,idle,idle,1,1,idle,idle,idle
3107,282.363636,13,Idle,idle,idle,1,1,idle,idle,idle
3108,282.454545,13,Idle,idle,idle,1,1,idle,idle,idle
3109,282.545455,13,Idle,idle,idle,1,1,idle,idle,idle
3110,282.636364,13,Idle,idle,idle,1,1,idle,idle,idle
3111,282.727273,13,Idle,idle,idle,1,1,idle,idle,idle
3112,282.818182,13,Idle,idle,idle,1,1,idle,idle,idle
3113,282.909091,13,Idle,idle,idle,1,1,idle,idle,idle
3114,283.000000,13,Idle,idle,idle,1,1,idle,idle,idle
3115,283.090909,13,Idle,idle,idle,1,1,idle,idle,idle
3116,283.181818,13,Idle,idle,idle,1,1,idle,idle,idle
3117,283.272727,13,Idle,idle,idle,1,1,idle,idle,idle
3118,283.363636,13,Idle,idle,idle,1,1,idle,idle,idle
3119,283.454545,13,Idle,idle,idle,1,1,idle,idle,idle
3120,283.545455,13,Idle,idle,idle,1,1,idle,idle,idle
3121,283.636364,13,Idle,idle,idle,1,1,idle,idle,idle
3122,283.727273,13,Idle,idle,idle,1,1,idle,idle,idle
3123,283.818182,13,Idle,idle,idle,1,1,idle,idle,idle
3124,283.909091,13,Idle,idle,idle,1,1,idle,idle,idle
3125,284.000000,13,Idle,idle,idle,1,1,idle,idle,idle
3126,284.090909,13,Idle,idle,idle,1,1,idle,idle,idle
