timestamp,frame,track_id,raw_activity,smoothed_activity,confidence,velocity,ankle_motion,torso_angle,knee_angle
1786653866.3498416,981,1,walking,walking,0.7167761665359712,0.12558697588102494,0.12901970997647483,4.839040177376406,157.5387474870426
1786653866.3852854,982,1,walking,walking,0.6894889756522885,0.10567997987100847,0.12410801561741192,4.006950516329217,158.0519119383117
1786653866.4303455,983,1,walking,walking,0.7404677969033505,0.1258078342897403,0.13328420344260308,3.997582134929104,157.17208624830283
1786653866.4657788,984,1,walking,walking,0.8902783682577188,0.1434121140995937,0.16025010628638936,3.762645528390421,155.51133044862644
1786653866.5188534,985,1,walking,walking,0.9369651206924495,0.14194008682320663,0.1686537217246409,4.037772227765911,154.60400676818355
1786653866.5530736,986,1,walking,walking,0.8641399396741914,0.1353436177615455,0.15554518914135446,4.254782997197997,156.1485473427401
1786653866.604622,987,1,walking,walking,1.0,0.17140430226554712,0.19042857126460858,4.162257528764958,157.62157058374885
1786653866.6531544,988,1,walking,walking,1.0,0.17275269985363673,0.1828947509255387,4.12231271543552,160.26570904579256
1786653866.6865776,989,1,walking,walking,0.8515327277884205,0.15672794374471152,0.1532758910019157,4.11503023921087,160.68528272481268
1786653866.7319267,990,1,walking,walking,0.8230273092218305,0.13874524101887484,0.1481449156599295,3.9208915718991735,159.31608203508762
1786653866.7789652,991,1,walking,walking,0.9055969841867951,0.16760701894091115,0.1630074571536231,3.718212553382515,158.1850688943849
1786653866.8313162,992,1,walking,walking,0.8658150272820615,0.15420720252045464,0.15584670491077107,3.851289982432859,157.4878912378947
1786653866.8756347,993,1,walking,walking,0.6367135457395575,0.11434243677180883,0.11460843823312035,3.948659638843419,158.25224677055112
1786653866.9090304,994,1,walking,walking,0.6,0.1118466363323927,0.09572356690221567,4.412029534208149,160.89962513884447
1786653866.968819,995,1,walking,walking,0.6,0.11265394793565742,0.09646597082165381,4.917485622926174,162.97433702402773
1786653867.0181026,996,1,walking,walking,0.6,0.07899854854324173,0.06257722641936475,5.665519090892429,164.82727360750252
1786653867.0637753,997,1,standing,walking,0.75,0.06773619261080571,0.052102778108923636,6.695219857031402,166.26594073159077
1786653867.0996385,998,1,standing,walking,0.75,0.0699814175374417,0.04478327184643677,7.205524989204045,166.34071966736326
1786653867.1339316,999,1,standing,walking,0.75,0.06957962017977445,0.042856024536816466,7.544365823157494,167.26752467663667
1786653867.192984,1000,1,standing,walking,0.75,0.05490318645315812,0.02798494603835016,7.724688999728298,168.07221085262
1786653867.2631896,1001,1,standing,standing,0.75,0.05721832964117432,0.03069307769816224,7.676564180524861,169.69784708656573
1786653867.3001797,1002,1,standing,standing,0.75,0.061775851984172764,0.039971052616984006,7.289238777309573,171.05493528579197
1786653867.3369124,1003,1,standing,standing,0.75,0.06478399892818776,0.04919236265433851,6.987209715936162,172.44809695942186
1786653867.3778756,1004,1,standing,standing,0.75,0.06706761828255854,0.05650761381098689,6.435288087970112,173.04524123764025
1786653867.4158416,1005,1,walking,standing,0.6,0.07398212737313337,0.06628665349049731,5.626369158682275,172.65904663584732
1786653867.4574592,1006,1,walking,standing,0.6,0.07927486211554365,0.06983849688281839,4.767197354432947,171.65793433624492
